G3VZV-3  : PICO,1001,15:59:18,52.0473,+1.1091,1632,0,11,6;1*9BFD
G4FEV : PICO,1001,15:59:18,52.0473,+1.1091,1632,0,11,6;1*9BFD
M6LEP : PICO,1001,15:59:18,52.0473,+1.1091,1632,0,11,6;1*9BFD
G3VZV-FCD : PICO,1001,15:59:18,52.0473,+1.1091,1632,0,11,6;1*9BFD
G7LEU : ZZ,G7LEU,2011-01-17 15:59:57,52.286854,0.329798,UNKNOWN,DUALBAND VERTICAL WHITE-STICK,r63
G7LEU : ICO,1002,15:59:44,52.0472, 1.1129,1609,0,11,6;1*957F
Checksum invalid 
G3VZV-3  : PICO,1002,15:59:44,52.0472,+1.1129,1609,0,11,6;1*957F
G0KYA : PICO,1002,15:59:44,52.0472,+1.1129,1609,0,11,6;1*957F
G4FEV : PICO,1002,15:59:44,52.0472,+1.1129,1609,0,11,6;1*957F
M6LEP : PICO,1002,15:59:44,52.0472,+1.1129,1609,0,11,6;1*957F
G3VZV-FCD : PICO,1002,15:59:44,52.0472,+1.1129,1609,0,11,6;1*957F
M6LEP : ZZ,M6LEP,2011-01-17 16:00:37,51.369000,0.069000,FT-817ND,10 EL.YAGI,r114,PICO
G7LEU : ICO,1003,16:00:09,52.0471, 1.1166,1585,0,11,6;1*4326
Checksum invalid 
G0KYA : PICO,1003,16:00:09,52.0471,+1.1166,1585,0,11,6;1*4326
G4FEV : PICO,1003,16:00:09,52.0471,+1.1166,1585,0,11,6;1*4326
G3VZV-3  : PICO,1003,16:00:09,52.0471,+1.1166,1585,0,11,6;1*4326
M6LEP : PICO,1003,16:00:09,52.0471,+1.1166,1585,0,11,6;1*4326
G7LEU : PICO,1004,16:00:35,52.0469, 1.1204,1562,0,11,6;2*C467
Checksum invalid 
G3VZV-3  : PICO,1004,16:00:35,52.0469,+1.1204,1562,0,11,6;2*C467
M6LEP : PICO,1004,16:00:35,52.0469,+1.1204,1562,0,11,6;2*C467
G4FEV : ZZ,G4FEV,2011-01-17 16:02:01,52.272000,-0.561000,VR5000,19 ELE,r114,PICO
G4FEV : PICO,1005,16:01:21,52.0467,+1.1269,1535,0,11,6;2*E622
M6LEP : PICO,1005,16:01:21,52.0467,+1.1269,1535,0,11,6;2*E622
G4FEV : PICO,1006,16:02:06,52.0463,+1.1328,1512,0,11,6;2*5F19
G3VZV-3  : PICO,1006,16:02:06,52.0463,+1.1328,1512,0,11,6;2*5F19
M6LEP : PICO,1006,16:02:06,52.0463,+1.1328,1512,0,11,6;2*5F19
WB5RMG : ZZ,WB5RMG,2011-01-17 16:03:05,34.702788,-86.748945,FT-897D,5BTV,r114,WB8ELK
G4FEV : PICO,1007,16:02:52,52.0460,+1.1384,1495,0,10,6;2*D072
M6LEP : PICO,1007,16:02:52,52.0460,+1.1384,1495,0,10,6;2*D072
G4FEV : PICO,1008,16:03:38,52.0457,+1.1437,1476,0,10,6;2*E247
G3VZV-3  : PICO,1008,16:03:38,52.0457,+1.1437,1476,0,10,6;2*E247
M6LEP : PICO,1008,16:03:38,52.0457,+1.1437,1476,0,10,6;2*E247
G3VZV-3  : ZZ,G3VZV-3 ,2011-01-17 16:08:18,52.002440,-0.655560,IC910,9X9 CROSSED WIMO WITH MASTHEAD PREAMP ,r114,PICO
G4FEV : PICO,1009,16:04:23,52.0452,+1.1489,1454,0,10,6;2*9572
G3VZV-3  : PICO,1009,16:04:23,52.0452,+1.1489,1454,0,10,6;2*9572
M6LEP : PICO,1009,16:04:23,52.0452,+1.1489,1454,0,10,6;2*9572
G4FEV : PICO,1010,16:05:09,52.0448,+1.1540,1435,0,10,6;2*A674
M6LEP : PICO,1010,16:05:09,52.0448,+1.1540,1435,0,10,6;2*A674
G3VZV-FCD : ZZ,G3VZV-FCD,2011-01-17 16:06:11,52.102440,-0.655560,FUNCUBE DONGLE SERIAL #0006,WIMO 9X9 WITH MASHEAD PREAMP **NB INCORRECT LATITUDE**,r114,PICO
G0KYA : ZZ,G0KYA,2011-01-17 16:06:27,52.572971,1.128031,YAESU FT-817,COLINEAR IN LOFT,r114,PICO
M6LEP : PICO,1011,16:05:54,52.0442,+1.1588,1413,0,10,6;2*749F
G7LEU : PICO,1012,16:06:40,52.0435, 1.1634,1384,0,10,6;2*16CA
Checksum invalid 
G4FEV : PICO,1012,16:06:40,52.0435,+1.1634,1384,0,10,6;2*16CA
M6LEP : PICO,1012,16:06:40,52.0435,+1.1634,1384,0,10,6;2*16CA
G7LEU : PICO,1013,16:07:26,52.0427, 1.1677,1350,0,10,6;2*AF3C
Checksum invalid 
G4FEV : PICO,1013,16:07:26,52.0427,+1.1677,1350,0,10,6;2*AF3C
M6LEP : PICO,1013,16:07:26,52.0427,+1.1677,1350,0,10,6;2*AF3C
PE1DRN : ZZ,PE1DRN,2011-01-17 16:08:43,53.110000,6.000000,IC-7000,8 ELEMENTS KRUIS YAGI,r114,HORUS
G0KYA : PICO,1014,16:08:11,52.0417,+1.1719,1315,0,9,6;2*A8F2
G4FEV : PICO,1014,16:08:11,52.0417,+1.1719,1315,0,9,6;2*A8F2
M6LEP : PICO,1014,16:08:11,52.0417,+1.1719,1315,0,9,6;2*A8F2
G7LEU : PICO,1014,16:08:11,52.0417, 1.1719,1315,0,9,6;2*A8F2
Checksum invalid 
G7LEU : PICO,1015,16:08:57,52.0408, 1.1762,1283,0,9,6;2*33ED
Checksum invalid 
G0KYA : PICO,1015,16:08:57,52.0408,+1.1762,1283,0,9,6;2*33ED
G4FEV : PICO,1015,16:08:57,52.0408,+1.1762,1283,0,9,6;2*33ED
M6LEP : PICO,1015,16:08:57,52.0408,+1.1762,1283,0,9,6;2*33ED
N4XWC-HOME : ZZ,N4XWC-HOME,2011-01-17 16:10:17,33.87,-86.84,KENWOOD TS-850,40M DIPOLE,r113,WB8ELK
G7LEU : PICO,1016,16:09:43,52.0398, 1.1802,12u1,0,9,6;2*668E
Checksum invalid 
G4FEV : PICO,1016,16:09:43,52.0398,+1.1802,1251,0,9,6;2*668E
M6LEP : PICO,1016,16:09:43,52.0398,+1.1802,1251,0,9,6;2*668E
G0KYA : PICO,1017,16:10:28,52.0388,+1.1840,1224,0,9,6;2*5BB8
G7LEU : PICO,1017,16:10:28,52.0388, 1.1840,1224,0,9,6;2*5BB8
Checksum invalid 
G4FEV : PICO,1017,16:10:28,52.0388,+1.1840,1224,0,9,6;2*5BB8
M6LEP : PICO,1017,16:10:28,52.0388,+1.1840,1224,0,9,6;2*5BB8
G4FEV : PICO,1018,16:11:13,52.0379,+1.1877,1201,0,9,6;2*B756
M6LEP : PICO,1018,16:11:13,52.0379,+1.1877,1201,0,9,6;2*B756
N4XWC-HOME : ZZ,N4XWC-HOME,2011-01-17 16:12:09,33.87,-86.84,KENWOOD TS-850,40M DIPOLE,r113,WB8ELK
G4FEV : PICO,1019,16:11:59,52.0370,+1.1912,1180,0,8,6;2*6BEF
M6LEP : PICO,1019,16:11:59,52.0370,+1.1912,1180,0,8,6;2*6BEF
M6LEP : PICO,1020,16:12:44,52.0362,+1.1944,1158,0,8,6;2*0758
M0HKY : ZZ,M0HKY,2011-01-17 16:14:08,53.602000,-1.802000,UNKNOWN,UNKNOWN,r114,UNKNOWN
G0KYA : PICO,1021,16:13:30,52.0353,+1.1975,1139,0,8,6;2*D0F3
G4FEV : PICO,1021,16:13:30,52.0353,+1.1975,1139,0,8,6;2*D0F3
M6LEP : PICO,1021,16:13:30,52.0353,+1.1975,1139,0,8,6;2*D0F3
G7LEU : PICO,1022,16:14:15,52.0342,+1.2003,1118,0,8,6;2*CD67
G4FEV : PICO,1022,16:14:15,52.0342,+1.2003,1118,0,8,6;2*CD67
M6LEP : PICO,1022,16:14:15,52.0342,+1.2003,1118,0,8,6;2*CD67
G7LEU : PICO,1023,16:15:01,52.0332,+1.2032,1095,0,8,6;2*B321
G4FEV : PICO,1023,16:15:01,52.0332,+1.2032,1095,0,8,6;2*B321
M6LEP : PICO,1023,16:15:01,52.0332,+1.2032,1095,0,8,6;2*B321
G0KYA : PICO,1023,16:15:01,52.0332,+1.2032,1095,0,8,6;2*B321
M6LEP : ZZ,M6LEP,2011-01-17 16:16:37,51.369000,0.069000,FT-817ND,10 EL.YAGI,r114,PICO
G7LEU : PICO,1024,16:15:46,52.0320,+1.2055,1062,0,8,6;2*9A00
G4FEV : PICO,1024,16:15:46,52.0320,+1.2055,1062,0,8,6;2*9A00
M6LEP : PICO,1024,16:15:46,52.0320,+1.2055,1062,0,8,6;2*9A00
G4FEV : PICO,1025,16:16:31,52.0305,+1.2075,1023,0,8,6;2*944E
M6LEP : PICO,1025,16:16:31,52.0305,+1.2075,1023,0,8,6;2*944E
G4FEV : ZZ,G4FEV,2011-01-17 16:18:03,52.272000,-0.561000,VR5000,19 ELE,r114,PICO
G4FEV : PICO,1026,16:17:17,52.0287,+1.2091,991,0,8,6;2*A05B
M6LEP : PICO,1026,16:17:17,52.0287,+1.2091,991,0,8,6;2*A05B
G4FEV : PICO,1027,16:18:02,52.0266,+1.2102,955,0,9,6;2*ED74
M6LEP : PICO,1027,16:18:02,52.0266,+1.2102,955,0,9,6;2*ED74
G4FEV : PICO,1028,16:18:47,52.0246,+1.2112,926,0,9,6;2*90C6
M6LEP : PICO,1028,16:18:47,52.0246,+1.2112,926,0,9,6;2*90C6
G4FEV : PICO,1029,16:19:33,52.0224,+1.2119,900,0,9,6;2*667C
M6LEP : PICO,1029,16:19:33,52.0224,+1.2119,900,0,9,6;2*667C
G3VZV-3  : ZZ,G3VZV-3 ,2011-01-17 16:24:19,52.002440,-0.655560,IC910,9X9 CROSSED WIMO WITH MASTHEAD PREAMP ,r114,PICO
G4FEV : PICO,1030,16:20:18,52.0201,+1.2123,881,0,9,6;2*3D02
M6LEP : PICO,1030,16:20:18,52.0201,+1.2123,881,0,9,6;2*3D02
G3VZV-FCD : ZZ,G3VZV-FCD,2011-01-17 16:21:21,52.102440,-0.655560,FUNCUBE DONGLE SERIAL #0006,WIMO 9X9 WITH MASHEAD PREAMP **NB INCORRECT LATITUDE**,r114,PICO
G4FEV : PICO,1031,16:21:03,52.0178,+1.2125,861,0,9,6;2*6D37
M6LEP : PICO,1031,16:21:03,52.0178,+1.2125,861,0,9,6;2*6D37
G0KYA : ZZ,G0KYA,2011-01-17 16:22:28,52.572971,1.128031,YAESU FT-817,COLINEAR IN LOFT,r114,PICO
G4FEV : PICO,1032,16:21:48,52.0153,+1.2122,838,0,9,6;2*3242
M6LEP : PICO,1032,16:21:48,52.0153,+1.2122,838,0,9,6;2*3242
G4FEV : PICO,1033,16:22:33,52.0127,+1.2116,810,0,9,6;2*FD7B
M6LEP : PICO,1033,16:22:33,52.0127,+1.2116,810,0,9,6;2*FD7B
G4FEV : PICO,1034,16:23:19,52.0099,+1.2106,786,0,9,6;2*3EAE
M6LEP : PICO,1034,16:23:19,52.0099,+1.2106,786,0,9,6;2*3EAE
PE1DRN : ZZ,PE1DRN,2011-01-17 16:24:44,53.110000,6.000000,IC-7000,8 ELEMENTS KRUIS YAGI,r114,HORUS
M6JCX : ZZ,M6JCX,2011-01-17 16:24:54,52.213500,0.096400,FT817,YAGI,r114,PICO
G7LEU : PICO,1035,16:24:04,52.0070,+1.2095,765,0,9,6;2*6422
G4FEV : PICO,1035,16:24:04,52.0070,+1.2095,765,0,9,6;2*6422
M6LEP : PICO,1035,16:24:04,52.0070,+1.2095,765,0,9,6;2*6422
M6JCX : PICO,1036,16:24:49,52.0041,+1.2082,739,0,9,6;2*2C8F
M6LEP : PICO,1036,16:24:49,52.0041,+1.2082,739,0,9,6;2*2C8F
M6LEP : PICO,1037,16:25:34,52.0010,+1.2068,710,0,9,6;2*386C
M6JCX : PICO,1037,16:25:34,52.0010,+1.2068,710,0,9,6;2*386C
M6JCX : PICO,1038,16:26:19,51.9975,+1.2051,682,0,9,6;2*CE60
G4FEV : PICO,1038,16:26:19,51.9975,+1.2051,682,0,9,6;2*CE60
M6LEP : PICO,1038,16:26:19,51.9975,+1.2051,682,0,9,6;2*CE60
M6JCX : PICO,1039,16:27:05,51.9937,+1.2034,654,0,9,6;2*FB18
N4XWC-HOME : ZZ,N4XWC-HOME,2011-01-17 16:28:13,33.87,-86.84,KENWOOD TS-850,40M DIPOLE,r113,WB8ELK
G4FEV : PICO,1040,16:27:50,51.9899,+1.2016,619,0,9,6;2*E88E
M6LEP : PICO,1040,16:27:50,51.9899,+1.2016,619,0,9,6;2*E88E
G7LEU : ZZ,G7LEU,2011-01-17 16:29:06,52.286854,0.329798,UNKNOWN,DUALBAND VERTICAL WHITE-STICK,r114,UNKNOWN
M6JCX : PICO,1041,16:28:35,51.9858,+1.1997,579,0,9,6;2*A566
M6JCX : PICO,1042,16:29:20,51.9814,+1.1980,540,0,9,6;2*0658
M6JCX : PICO,1043,16:30:05,51.9770,+1.1965,509,0,9,6;2*2A42
M6LEP : PICO,1043,16:30:05,51.9770,+1.1965,509,0,9,6;2*2A42
M6JCX : PICO,1044,16:30:51,51.9726,+1.1951,485,0,10,6;2*5ED8
M6LEP : PICO,1044,16:30:51,51.9726,+1.1951,485,0,10,6;2*5ED8
M6JCX : PICO,1045,16:31:36,51.9683,+1.1939,468,0,10,6;2*1790
M6LEP : ZZ,M6LEP,2011-01-17 16:32:38,51.369000,0.069000,FT-817ND,10 EL.YAGI,r114,PICO
M6JCX : PICO,1046,16:32:21,51.9640,+1.1925,451,0,10,6;2*84C7
G4FEV : ZZ,G4FEV,2011-01-17 16:34:04,52.272000,-0.561000,VR5000,19 ELE,r114,PICO
M6JCX : PICO,1050,16:35:23,51.9474,+1.1862,339,0,10,6;2*A8E8
G3VZV-FCD : ZZ,G3VZV-FCD,2011-01-17 16:36:30,52.102440,-0.655560,FUNCUBE DONGLE SERIAL #0006,WIMO 9X9 WITH MASHEAD PREAMP **NB INCORRECT LATITUDE**,r114,PICO
G3VZV-3  : ZZ,G3VZV-3 ,2011-01-17 16:40:20,52.002440,-0.655560,IC910,9X9 CROSSED WIMO WITH MASTHEAD PREAMP ,r114,PICO
M6JCX : PICO,1051,16:36:08,51.9438,+1.1854,310,0,10,6;2*47BD
M6JCX : PICO,1052,16:36:54,51.9403,+1.1850,304,0,11,6;2*B356
G0KYA : ZZ,G0KYA,2011-01-17 16:38:29,52.572971,1.128031,YAESU FT-817,COLINEAR IN LOFT,r114,PICO
M6JCX : PICO,1053,16:37:39,51.9370,+1.1843,302,0,11,6;2*21BF
M6JCX : PICO,1054,16:38:25,51.9338,+1.1838,270,0,11,6;2*BDE4
M6JCX : PICO,1055,16:39:10,51.9309,+1.1836,232,0,11,6;2*14AF
M6JCX : PICO,1056,16:39:56,51.9280,+1.1835,215,0,11,6;2*7C5C
M6JCX : ZZ,M6JCX,2011-01-17 16:40:55,52.100000,0.964000,FT817,YAGI,r114,PICO
M6JCX : PICO,1059,16:42:12,51.9203,+1.1826,184,0,11,6;2*4549
M6JCX : PICO,1060,16:42:57,51.9181,+1.1825,176,0,11,6;2*124E
N4XWC-HOME : ZZ,N4XWC-HOME,2011-01-17 16:44:16,33.87,-86.84,KENWOOD TS-850,40M DIPOLE,r113,WB8ELK
M6JCX : PICO,1061,16:43:43,51.9157,+1.1822,155,0,11,6;2*F7DB
G0KYA : ZZ,G0KYA,2011-01-17 16:54:30,52.572971,1.128031,YAESU FT-817,COLINEAR IN LOFT,r114,PICO
N4XWC-HOME : ZZ,N4XWC-HOME,2011-01-17 17:00:19,33.87,-86.84,KENWOOD TS-850,40M DIPOLE,r113,WB8ELK
N4XWC-HOME : ZZ,N4XWC-HOME,2011-01-17 17:06:05,33.87,-86.84,KENWOOD TS-850,40M DIPOLE,r111,WB8ELK
N4XWC-HOME : ZZ,N4XWC-HOME,2011-01-17 17:07:10,33.87,-86.84,KENWOOD TS-850,40M DIPOLE,r113,WB8ELK
G0KYA : ZZ,G0KYA,2011-01-17 17:10:31,52.572971,1.128031,YAESU FT-817,COLINEAR IN LOFT,r114,PICO
N4XWC-HOME : ZZ,N4XWC-HOME,2011-01-17 17:22:14,33.87,-86.84,KENWOOD TS-850,40M DIPOLE,r113,WB8ELK
G0KYA : ZZ,G0KYA,2011-01-17 17:26:32,52.572971,1.128031,YAESU FT-817,COLINEAR IN LOFT,r114,PICO
G0KYA : ZZ,G0KYA,2011-01-17 17:42:33,52.572971,1.128031,YAESU FT-817,COLINEAR IN LOFT,r114,PICO
N4XWC-HOME : ZZ,N4XWC-HOME,2011-01-17 17:50:02,33.87,-86.84,KENWOOD TS-850,40M DIPOLE,r113,WB8ELK
M6JCX : ZZ,M6JCX,2011-01-17 18:02:37,52.100000,0.964000,FT817,YAGI,r114,PICO
N4XWC-HOME : ZZ,N4XWC-HOME,2011-01-17 18:06:06,33.87,-86.84,KENWOOD TS-850,40M DIPOLE,r113,WB8ELK
M6JCX : PICO,1436,18:17:32,51.9083,+1.1818,66,1,10,6;0*421D
